0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
196.9.132.4,88.160.34.4,1.811098461775956,1540.0,1644.0,31.0,29,4,4.0,6351.06914108476,6904.262695,16.0,18,255,255,3523820021,2244549410,96,91,0,0,10929.23094,254.173344,1421927443.604879,1421927445,120.20297339970388,104.17818,0.0292899999999999,0.028435,0.0007608323375354,0,0,0,0,0,12.998325767963262,6,6,14,11.983442971557889,1,4,1.0
196.9.132.4,88.160.34.4,1.811098461775956,1540.0,1644.0,31.0,29,4,4.0,6351.06914108476,6573.151855,16.0,18,255,255,1378434359,2251749614,96,91,0,0,10355.08503,267.664938,1421927443.604879,1421927445,120.20297339970388,111.051937,0.002969,0.002229,0.0007608323375354,0,0,0,0,0,12.998325767963262,6,6,14,11.983442971557889,1,4,1.0
196.9.132.4,88.160.34.4,2.247511161450172,2451.4644622515657,1965.455054029589,31.0,29,4,4.2145943112814725,5238.492780398601,6103.893555,15.577051811344072,18,255,255,866046436,2343544545,96,91,0,0,10517.17321,290.246281,1421927441.9555175,1421927445,189.4263046909448,119.65582,0.002013,0.001264,0.0008165426318474,0,0,0,0,0,10.42273727688323,6,9,6,7.704692715080036,1,2,1.0
196.9.132.4,88.160.34.4,1.9695667697683363,1540.0,1644.0,31.0,29,4,4.0,5950.750760172391,6284.609375,16.0,18,255,255,1138436267,235376413,96,91,0,0,10743.52504,198.740266,1421927444.1508043,1421927445,131.14347924630275,110.684586,0.095996,0.0952539999999999,0.0068531874977124,0,0,0,0,0,7.7541628097679105,13,15,12,7.187326893836063,1,9,1.0
196.9.132.4,88.160.34.4,1.414276595462307,1974.0769090697893,26817.69837040588,31.0,29,5,12.30608320917175,18169.03194870484,208922.6094,26.782644747681285,42,255,255,2203817586,154966288,79,819,0,0,3674.819874,2766.988888,1421927443.2096393,1421927445,48.15931292842362,31.341148,0.001265,0.001107,0.00073422966318,0,0,0,0,0,9.02198849321422,6,9,5,6.627907947153894,1,1,1.0
196.9.132.4,88.160.34.4,1.811098461775956,1540.0,1644.0,31.0,29,4,4.0,6351.06914108476,6759.116698999999,16.0,18,255,255,4020536932,2289880745,96,91,0,0,7163.511066,195.250844,1421927443.604879,1421927445,120.20297339970388,108.038469,0.002936,0.0014529999999999,0.0007608323375354,0,0,0,0,0,12.998325767963262,17,18,18,11.983442971557889,1,5,1.0
196.9.132.4,88.160.34.4,8.608369831367938,1172.2796229509204,3791.697319454685,24.888339893230835,29,4,3.219542559433199,5477.551516448055,9721.424805,13.46848240207252,18,255,255,623464897,2289860220,96,91,0,0,6045.791509000001,179.70918799999998,1421927431.0852976,1421927445,2232.8371461154456,75.09758599999999,0.002009,0.001342,0.0004262077502407,0,0,0,0,0,8.083865804402269,4,5,18,7.367118452664228,1,3,1.0
196.9.132.4,88.160.34.4,1.811098461775956,1540.0,1644.0,31.0,29,4,4.0,6351.06914108476,7221.954102,16.0,18,255,255,2448017557,2257631687,96,91,0,0,7242.596695,191.335734,1421927443.604879,1421927445,120.20297339970388,101.154062,0.000893,0.000685,0.0007608323375354,0,0,0,0,0,12.998325767963262,17,18,10,11.983442971557889,1,6,1.0
196.9.132.4,88.160.34.4,1.9695667697683363,1540.0,1644.0,31.0,29,4,4.0,5950.750760172391,6310.907715,16.0,18,255,255,2291431242,303163286,96,91,0,0,8429.818741,210.42179700000003,1421927444.1508043,1421927445,131.14347924630275,108.904883,0.1180369999999999,0.117269,0.0068531874977124,0,0,0,0,0,7.7541628097679105,13,15,9,7.187326893836063,1,1,1.0
196.9.132.4,88.160.34.4,2.804825257547849,1280.0888840531347,2539.3279911379914,28.91777056727608,0,0,2.5741371902285595,10503.446575988432,14.550744,12.94978012133946,3,0,0,0,0,46,28,0,0,15394.322,15394.297,1421927426.3310647,1421927445,3599.943915105316,15394.368,0.0,0.0,-0.0009473905392749,0,0,0,0,0,4.743155111891816,2,2,2,3.485511419729298,2,2,1.0
196.9.132.4,88.160.34.4,2.9134719851698123,1980.2799956316608,8355.989493156145,31.61304094965649,0,0,7.488539648909585,13941.076457874924,11.746443,16.069712288382025,2,0,0,0,0,28,46,0,0,0.0,0.0,1421927441.2238798,1421927445,4117.502115775047,31327.6,0.0,0.0,0.0009505981501039,0,0,0,0,0,5.761724717749273,2,2,2,4.256369142354489,2,2,1.0
196.9.132.4,88.160.34.4,2.9134719851698123,1980.2799956316608,8355.989493156145,31.61304094965649,0,0,7.488539648909585,13941.076457874924,11.746443,16.069712288382025,2,0,0,0,0,28,46,0,0,0.0,0.0,1421927441.2238798,1421927445,4117.502115775047,31327.6,0.0,0.0,0.0009505981501039,0,0,0,0,0,5.761724717749273,2,2,2,4.256369142354489,2,2,1.0
196.9.132.4,88.160.34.4,2.804825257547849,1280.0888840531347,2539.3279911379914,28.91777056727608,0,0,2.5741371902285595,10503.446575988432,14.550744,12.94978012133946,3,0,0,0,0,46,28,0,0,15394.322,15394.297,1421927426.3310647,1421927445,3599.943915105316,15394.368,0.0,0.0,-0.0009473905392749,0,0,0,0,0,4.743155111891816,2,2,2,3.485511419729298,2,2,1.0
196.9.132.4,88.160.34.4,1.4720184184563112,1402.4919259934609,1668.1575074223151,31.0,29,4,3.9200741830552657,7196.652598818827,8355.088867,15.174077640942158,18,255,255,1333539868,388366843,96,91,0,0,5843.155061,165.229328,1421927443.511908,1421927445,104.63627012447562,81.279648,0.106023,0.105243,0.0009711585747214,0,0,0,0,0,10.408617379532387,12,13,8,9.216210910855766,1,4,1.0
196.9.132.4,88.160.34.4,2.804825257547849,1280.0888840531347,2539.3279911379914,28.91777056727608,29,4,2.5741371902285595,10503.446575988432,13454.798830000002,12.94978012133946,18,255,255,1333535880,2741358047,96,91,0,0,4536.734357,110.869469,1421927426.3310647,1421927445,3599.943915105316,53.71541,0.072051,0.010217,-0.0009473905392749,0,0,0,0,0,4.743155111891816,12,13,8,3.485511419729298,1,4,1.0
196.9.132.4,88.160.34.4,0.0010683461997182,140.552989786889,173.8956393373545,31.0,29,0,0.0,531636.5853341509,662576.6875,2.0,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927430.8523967,1421927445,0.0098624819535919,0.004,0.0,0.0,0.0,0,0,0,0,0,5.69842895691239,1,19,6,1.3406512441691687,1,1,1.0
196.9.132.4,88.160.34.4,6.650008322982053,6082.957831561864,23668.979706900973,31.0,29,7,12.380360192687755,21614.37223790065,24106.07422,31.587810681687174,66,255,255,3685554999,1536248976,59,785,0,0,62062.89004,61104.70733,1421927433.7480247,1421927445,114.77296030781362,260.501108,0.000708,0.000573,0.0003746426672641,0,0,0,0,0,5.563963897850359,6,6,8,3.0302292603897127,1,1,1.0
196.9.132.4,88.160.34.4,1.9695667697683363,1540.0,1644.0,31.0,29,4,4.0,5950.750760172391,6138.991699,16.0,18,255,255,1081019832,2385540221,96,91,0,0,10614.33101,310.479562,1421927444.1508043,1421927445,131.14347924630275,114.329531,0.080956,0.080182,0.0068531874977124,0,0,0,0,0,7.7541628097679105,12,13,14,7.187326893836063,1,2,1.0
196.9.132.4,88.160.34.4,4.024358577590309,2197.867456826983,2210.132363984241,31.0,29,4,4.562365889295973,4385.527526051315,5719.0625,18.04497816505151,18,255,255,3315627134,71435418,96,91,0,0,8912.984597,280.000563,1421927437.540633,1421927445,282.0444195358307,127.758703,0.001544,0.000482,0.0009814077234984,0,0,0,0,0,9.018331962899058,17,19,14,1.9946183813027536,1,7,1.0
196.9.132.4,88.160.34.4,1.4720184184563112,1402.4919259934609,1668.1575074223151,31.0,29,4,3.9200741830552657,7196.652598818827,7333.509765999999,15.174077640942158,18,255,255,3015624536,2385550333,96,91,0,0,6698.558309,222.328547,1421927443.511908,1421927445,104.63627012447562,96.000297,0.064001,0.062126,0.0009711585747214,0,0,0,0,0,10.408617379532387,6,9,6,9.216210910855766,1,2,1.0
196.9.132.4,88.160.34.4,1.4720184184563112,1402.4919259934609,1668.1575074223151,31.0,29,4,3.9200741830552657,7196.652598818827,7394.837401999999,15.174077640942158,18,255,255,3813881528,226365844,96,91,0,0,8459.074731,219.652094,1421927443.511908,1421927445,104.63627012447562,103.232,0.0300639999999999,0.0283779999999999,0.0009711585747214,0,0,0,0,0,10.408617379532387,12,13,18,9.216210910855766,1,4,1.0
196.9.132.4,88.160.34.4,1.811098461775956,1540.0,1644.0,31.0,29,4,4.0,6351.06914108476,6682.512207,16.0,18,255,255,1668496731,202961942,96,91,0,0,8933.031536,209.49475,1421927443.604879,1421927445,120.20297339970388,108.011297,0.0239169999999999,0.022979,0.0007608323375354,0,0,0,0,0,12.998325767963262,12,13,18,11.983442971557889,1,4,1.0
196.9.132.4,88.160.34.4,1.9695667697683363,1540.0,1644.0,31.0,29,4,4.0,5950.750760172391,6308.722168,16.0,18,255,255,3813884194,204029652,96,91,0,0,9497.904447,217.684328,1421927444.1508043,1421927445,131.14347924630275,115.800117,0.002596,0.00073,0.0068531874977124,0,0,0,0,0,7.7541628097679105,12,13,18,7.187326893836063,1,4,1.0
196.9.132.4,88.160.34.4,3.4415477807619688,2301.0963226750746,34406.0,31.0,29,5,15.0,6036.92262680753,126702.2813,29.99342998821729,42,255,255,3621366553,2248144762,77,819,0,0,4935.618342,4131.954573,1421927443.1126125,1421927445,107.5412090993287,50.86261,0.037048,0.035316,0.0010195223284569,0,0,0,0,0,13.591826104804728,17,19,18,7.720990028456776,1,6,1.0
196.9.132.4,88.160.34.4,1.5115943298509025,1084.7251745842027,2605.4338818397714,31.0,29,4,4.213774596488654,7109.942540535392,9311.625977,13.103041564245949,18,255,255,1475979011,245569321,96,91,0,0,6213.633615,133.391422,1421927443.531579,1421927445,139.28814168926112,71.704937,0.1169559999999999,0.1152609999999999,0.0005329359488885,0,0,0,0,0,8.184112670426938,17,19,18,5.928950790102293,1,6,1.0
196.9.132.4,88.160.34.4,1.811098461775956,1540.0,1644.0,31.0,29,4,4.0,6351.06914108476,6938.417969,16.0,18,255,255,4020535805,2283549012,96,91,0,0,6513.65734,183.759141,1421927443.604879,1421927445,120.20297339970388,98.614766,0.115863,0.1141549999999999,0.0007608323375354,0,0,0,0,0,12.998325767963262,17,18,18,11.983442971557889,1,5,1.0
196.9.132.4,88.160.34.4,1.5115943298509025,1084.7251745842027,2605.4338818397714,31.0,29,4,4.213774596488654,7109.942540535392,8423.970703,13.103041564245949,18,255,255,1870952805,2319549931,96,91,0,0,5982.915672,164.822203,1421927443.531579,1421927445,139.28814168926112,83.977297,0.048971,0.047224,0.0005329359488885,0,0,0,0,0,8.184112670426938,17,18,18,5.928950790102293,1,5,1.0
196.9.132.4,88.160.34.4,1.5115943298509025,1084.7251745842027,2605.4338818397714,31.0,29,4,4.213774596488654,7109.942540535392,9191.321289,13.103041564245949,18,255,255,926049844,2339458460,96,91,0,0,5757.794779,137.5695,1421927443.531579,1421927445,139.28814168926112,79.408062,0.00265,0.001772,0.0005329359488885,0,0,0,0,0,8.184112670426938,17,19,10,5.928950790102293,1,3,1.0
196.9.132.4,88.160.34.4,1.414276595462307,1974.0769090697893,26817.69837040588,31.0,29,5,12.30608320917175,18169.03194870484,138092.0938,26.782644747681285,42,255,255,2448014101,103601718,77,819,0,0,5813.353842,3993.861724,1421927443.2096393,1421927445,48.15931292842362,47.429633,0.002012,0.001158,0.00073422966318,0,0,0,0,0,9.02198849321422,17,18,10,6.627907947153894,1,6,1.0
13.7.25.1,88.160.34.4,2.247511161450172,2451.4644622515657,1965.455054029589,31.0,29,4,4.2145943112814725,5238.492780398601,5913.658691,15.577051811344072,18,255,255,2818916409,97968202,96,91,0,0,9588.182746,217.459672,1421927441.9555175,1421927445,189.4263046909448,117.32682,0.108154,0.106342,0.0008165426318474,0,0,0,0,0,10.42273727688323,17,18,10,7.704692715080036,1,7,1.0
196.9.132.4,88.160.34.4,1.9695667697683363,1540.0,1644.0,31.0,29,4,4.0,5950.750760172391,6283.198242,16.0,18,255,255,2750592967,235372241,96,91,0,0,9746.844132,247.970453,1421927444.1508043,1421927445,131.14347924630275,110.482352,0.101031,0.099136,0.0068531874977124,0,0,0,0,0,7.7541628097679105,7,7,9,7.187326893836063,1,4,1.0
196.9.132.4,88.160.34.4,8.608369831367938,1172.2796229509204,3791.697319454685,24.888339893230835,29,4,3.219542559433199,5477.551516448055,9975.359375,13.46848240207252,18,255,255,935983726,273578285,96,91,0,0,5587.200844,162.349656,1421927431.0852976,1421927445,2232.8371461154456,73.21370300000001,0.000987,0.000832,0.0004262077502407,0,0,0,0,0,8.083865804402269,13,15,12,7.367118452664228,1,9,1.0
196.9.132.4,88.160.34.4,9.140852723990385,923.6179540888404,1022.4325110619966,31.0,29,1,2.1902382515811367,1521.1732776851386,14087.19141,8.416973944110074,8,255,255,1210946527,2753620071,53,228,0,0,12815.83699,316.385562,1421927433.441559,1421927445,1241.2100712939596,129.561859,0.000705,0.000548,0.0004119725436204,0,0,0,0,0,5.360244646300945,1,19,8,4.7140433287289,1,1,1.0
196.9.132.4,88.160.34.4,0.0010149264819196,143.4131508956101,175.5121188670838,31.0,29,0,0.0,560459.4681381313,691933.875,2.0,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927436.9949296,1421927445,0.0092096100613289,0.001,0.0,0.0,0.0,0,0,0,0,0,4.662744385142498,1,18,10,1.8848544746169635,1,6,1.0
196.9.132.4,88.160.34.4,1.811098461775956,1540.0,1644.0,31.0,29,4,4.0,6351.06914108476,6949.222168000001,16.0,18,255,255,3523819225,2227390731,96,91,0,0,8838.90351,258.942047,1421927443.604879,1421927445,120.20297339970388,111.663562,0.001307,0.001208,0.0007608323375354,0,0,0,0,0,12.998325767963262,6,6,14,11.983442971557889,1,4,1.0
196.9.132.4,88.160.34.4,1.5115943298509025,1084.7251745842027,2605.4338818397714,31.0,29,1,4.213774596488654,7109.942540535392,43589.28516,13.103041564245949,12,255,255,2793882510,2225341098,53,735,0,0,14425.709330000002,11379.97686,1421927443.531579,1421927445,139.28814168926112,131.531733,0.038487,0.037732,0.0005329359488885,0,0,0,0,0,8.184112670426938,2,15,14,5.928950790102293,1,1,1.0
196.9.132.4,88.160.34.4,1.9695667697683363,1540.0,1644.0,31.0,29,4,4.0,5950.750760172391,6416.168945,16.0,18,255,255,1308497278,248305068,96,91,0,0,10972.26384,247.49839100000003,1421927444.1508043,1421927445,131.14347924630275,113.863062,0.000972,0.000685,0.0068531874977124,0,0,0,0,0,7.7541628097679105,7,7,6,7.187326893836063,1,3,1.0
196.9.132.4,88.160.34.4,1.811098461775956,1540.0,1644.0,31.0,29,4,4.0,6351.06914108476,7190.072754000001,16.0,18,255,255,1138431721,238964035,96,91,0,0,8598.657807,277.47893700000003,1421927443.604879,1421927445,120.20297339970388,107.85,0.002957,0.002336,0.0007608323375354,0,0,0,0,0,12.998325767963262,13,15,12,11.983442971557889,1,9,1.0
196.9.132.4,88.160.34.4,1.4720184184563112,1402.4919259934609,1668.1575074223151,31.0,29,4,3.9200741830552657,7196.652598818827,7732.100098000001,15.174077640942158,18,255,255,3478925394,271382986,96,91,0,0,6585.290896,199.597688,1421927443.511908,1421927445,104.63627012447562,92.561414,0.0340829999999999,0.033262,0.0009711585747214,0,0,0,0,0,10.408617379532387,12,13,8,9.216210910855766,1,4,1.0
196.9.132.4,88.160.34.4,1.4720184184563112,1402.4919259934609,1668.1575074223151,31.0,29,4,3.9200741830552657,7196.652598818827,7789.917969,15.174077640942158,18,255,255,1475980977,101404994,96,91,0,0,6849.298676,178.37343700000002,1421927443.511908,1421927445,104.63627012447562,93.694937,0.0029809999999999,0.002066,0.0009711585747214,0,0,0,0,0,10.408617379532387,17,19,18,9.216210910855766,1,6,1.0
196.9.132.4,88.160.34.4,1.5115943298509025,1084.7251745842027,2605.4338818397714,31.0,29,4,4.213774596488654,7109.942540535392,9544.720703,13.103041564245949,18,255,255,926048146,2285567520,96,91,0,0,5542.183298,139.475391,1421927443.531579,1421927445,139.28814168926112,76.534234,0.000691,0.000579,0.0005329359488885,0,0,0,0,0,8.184112670426938,17,19,10,5.928950790102293,1,3,1.0
196.9.132.4,88.160.34.4,2.247511161450172,2451.4644622515657,1965.455054029589,31.0,29,4,4.2145943112814725,5238.492780398601,6007.05127,15.577051811344072,18,255,255,673531574,2254477292,96,91,0,0,9261.373925,235.161906,1421927441.9555175,1421927445,189.4263046909448,121.592352,0.001987,0.001165,0.0008165426318474,0,0,0,0,0,10.42273727688323,17,18,10,7.704692715080036,1,7,1.0
196.9.132.4,88.160.34.4,1.414276595462307,1974.0769090697893,26817.69837040588,31.0,29,5,12.30608320917175,18169.03194870484,170500.0625,26.782644747681285,42,255,255,2038429698,152570946,79,819,0,0,4526.250187,2853.87847,1421927443.2096393,1421927445,48.15931292842362,39.043349,0.0150419999999999,0.014194,0.00073422966318,0,0,0,0,0,9.02198849321422,1,1,3,6.627907947153894,1,1,1.0
196.9.132.4,88.160.34.4,1.811098461775956,1540.0,1644.0,31.0,29,4,4.0,6351.06914108476,6600.214844,16.0,18,255,255,3288014289,155847266,96,91,0,0,10094.84474,248.854688,1421927443.604879,1421927445,120.20297339970388,110.695,0.0009699999999999,0.000547,0.0007608323375354,0,0,0,0,0,12.998325767963262,13,15,12,11.983442971557889,1,9,1.0
196.9.132.4,88.160.34.4,9.140852723990385,923.6179540888404,1022.4325110619966,31.0,29,1,2.1902382515811367,1521.1732776851386,10374.13867,8.416973944110074,8,255,255,4033044606,282770852,53,228,0,0,16973.500340000002,420.19075,1421927433.441559,1421927445,1241.2100712939596,171.73628100000002,0.032019,0.030136,0.0004119725436204,0,0,0,0,0,5.360244646300945,2,15,5,4.7140433287289,1,3,1.0
196.9.132.4,88.160.34.4,1.4720184184563112,1402.4919259934609,1668.1575074223151,31.0,29,4,3.9200741830552657,7196.652598818827,7488.447265999999,15.174077640942158,18,255,255,3621368298,103583820,96,91,0,0,7152.834202,179.659578,1421927443.511908,1421927445,104.63627012447562,97.526117,0.001999,0.001144,0.0009711585747214,0,0,0,0,0,10.408617379532387,17,19,18,9.216210910855766,1,6,1.0
196.9.132.4,88.160.34.4,1.4720184184563112,1402.4919259934609,1668.1575074223151,31.0,29,4,3.9200741830552657,7196.652598818827,7396.643066,15.174077640942158,18,255,255,2448016665,2256557025,96,91,0,0,7006.159954000001,196.698609,1421927443.511908,1421927445,104.63627012447562,98.602117,0.004356,0.0034439999999999,0.0009711585747214,0,0,0,0,0,10.408617379532387,17,18,10,9.216210910855766,1,6,1.0
196.9.132.4,88.160.34.4,2.247511161450172,2451.4644622515657,1965.455054029589,31.0,29,4,4.2145943112814725,5238.492780398601,6014.493164,15.577051811344072,18,255,255,2713047887,129162213,96,91,0,0,8291.226308,221.813531,1421927441.9555175,1421927445,189.4263046909448,115.671531,0.1020529999999999,0.099256,0.0008165426318474,0,0,0,0,0,10.42273727688323,17,18,10,7.704692715080036,1,7,1.0
196.9.132.4,88.160.34.4,1.4720184184563112,1402.4919259934609,1668.1575074223151,31.0,29,4,3.9200741830552657,7196.652598818827,7879.598633,15.174077640942158,18,255,255,2711435606,2384955574,96,91,0,0,7063.472981999999,195.869109,1421927443.511908,1421927445,104.63627012447562,87.444937,0.090933,0.090163,0.0009711585747214,0,0,0,0,0,10.408617379532387,7,7,9,9.216210910855766,1,4,1.0
196.9.132.4,88.160.34.4,1.811098461775956,1540.0,1644.0,31.0,29,4,4.0,6351.06914108476,6630.748047,16.0,18,255,255,1166048871,2456044553,96,91,0,0,7614.97774,219.894375,1421927443.604879,1421927445,120.20297339970388,110.154352,0.0019879999999999,0.00107,0.0007608323375354,0,0,0,0,0,12.998325767963262,17,19,14,11.983442971557889,1,7,1.0
196.9.132.4,88.160.34.4,13.766420839142947,1597.5760434774063,8323.00234698551,31.0,29,4,4.68587722986582,3171.3117471946484,11423.40137,13.52573512955745,18,255,255,3085562744,272314302,96,91,0,0,4705.42371,130.986648,1421927431.138807,1421927445,1385.326111660539,63.93905899999999,0.000896,0.000627,0.0003817155461514,0,0,0,0,0,4.108176680557212,13,15,12,3.552781232238184,1,9,1.0
196.9.132.4,88.160.34.4,8.608369831367938,1172.2796229509204,3791.697319454685,24.888339893230835,29,4,3.219542559433199,5477.551516448055,10830.46973,13.46848240207252,18,255,255,935982820,2422559824,96,91,0,0,5148.518286,143.615594,1421927431.0852976,1421927445,2232.8371461154456,67.449766,0.000617,0.000487,0.0004262077502407,0,0,0,0,0,8.083865804402269,13,15,12,7.367118452664228,1,9,1.0
196.9.132.4,88.160.34.4,13.766420839142947,1597.5760434774063,8323.00234698551,31.0,29,3,4.68587722986582,3171.3117471946484,2723.734863,13.52573512955745,18,255,255,1678429761,3829101116,132,565,0,0,246719.4065,198635.5835,1421927431.138807,1421927445,1385.326111660539,1659.278743,0.000737,0.000582,0.0003817155461514,0,0,0,0,0,4.108176680557212,1,5,10,3.552781232238184,1,1,1.0
196.9.132.4,88.160.34.4,10.073313069079404,1395.3402604017986,1422.7497555385685,31.0,29,4,3.5371991454305505,1637.8248284013416,2913.990479,14.069158787070988,18,255,255,1513523830,3659248608,80,143,0,0,49012.11173,1402.26625,1421927435.5375814,1421927445,1090.8941295441446,392.389719,0.000768,0.000628,0.0021132734129604,0,0,0,0,0,7.686831006474723,4,5,9,6.507040012089972,1,1,1.0
196.9.132.4,88.160.34.4,0.0010149264819196,143.4131508956101,175.5121188670838,31.0,29,0,0.0,560459.4681381313,667917.4375,2.0,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927436.9949296,1421927445,0.0092096100613289,0.006,0.0,0.0,0.0,0,0,0,0,0,4.662744385142498,1,9,3,1.8848544746169635,1,1,1.0
196.9.132.4,88.160.34.4,0.0011021199056386,142.52524787044146,175.05406467514766,31.0,29,0,0.0,516374.71873745817,645034.4375,2.0,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927424.103571,1421927445,0.0129870620872539,0.003,0.0,0.0,0.0,0,0,0,0,0,8.314096318226623,1,2,9,0.6745953009609462,1,1,1.0
196.9.132.4,88.160.34.4,7.178211283506912,4005.4242769824336,27887.90205118473,31.0,29,2,11.678478093584731,29694.704491678054,42590.74609,42.50850176200101,10,255,255,3028139513,1053592325,132,82,1,83,1160.563431,28.632262,1421927434.4483724,1421927445,188.6772220263756,15.431,0.0016879999999999,0.000493,0.0004569982169547,0,0,1,0,0,7.650904849045071,2,9,9,1.9650348812574732,1,1,1.0
196.9.132.4,88.160.34.4,13.766420839142947,1597.5760434774063,8323.00234698551,31.0,29,4,4.68587722986582,3171.3117471946484,11319.63477,13.52573512955745,18,255,255,3226404229,585168600,96,91,0,0,5420.285932,143.240344,1421927431.138807,1421927445,1385.326111660539,50.169824,0.245552,0.244671,0.0003817155461514,0,0,0,0,0,4.108176680557212,12,13,14,3.552781232238184,1,2,1.0
196.9.132.4,88.160.34.4,1.414276595462307,1974.0769090697893,26817.69837040588,31.0,29,5,12.30608320917175,18169.03194870484,187580.0313,26.782644747681285,42,255,255,3968849893,403977514,77,819,0,0,3734.699894,3047.923699,1421927443.2096393,1421927445,48.15931292842362,33.150927,0.074012,0.073242,0.00073422966318,0,0,0,0,0,9.02198849321422,6,9,10,6.627907947153894,1,1,1.0
196.9.132.4,88.160.34.4,1.5115943298509025,1084.7251745842027,2605.4338818397714,31.0,29,4,4.213774596488654,7109.942540535392,8421.069336,13.103041564245949,18,255,255,3523818333,2229820291,96,91,0,0,8446.485181,186.374266,1421927443.531579,1421927445,139.28814168926112,86.71781999999999,0.002016,0.00114,0.0005329359488885,0,0,0,0,0,8.184112670426938,6,6,14,5.928950790102293,1,4,1.0
196.9.132.4,88.160.34.4,1.9695667697683363,1540.0,1644.0,31.0,29,4,4.0,5950.750760172391,6448.013184,16.0,18,255,255,1166048018,259972865,96,91,0,0,7416.392475,230.310016,1421927444.1508043,1421927445,131.14347924630275,110.507937,0.048861,0.048151,0.0068531874977124,0,0,0,0,0,7.7541628097679105,17,19,14,7.187326893836063,1,7,1.0
196.9.132.4,88.160.34.4,1.9695667697683363,1540.0,1644.0,31.0,29,4,4.0,5950.750760172391,6394.001953,16.0,18,255,255,3453884617,2398593053,96,91,0,0,10700.36528,255.073203,1421927444.1508043,1421927445,131.14347924630275,114.269766,0.000629,0.000481,0.0068531874977124,0,0,0,0,0,7.7541628097679105,7,7,6,7.187326893836063,1,3,1.0
196.9.132.4,88.160.34.4,1.414276595462307,1974.0769090697893,26817.69837040588,31.0,29,5,12.30608320917175,18169.03194870484,186315.7344,26.782644747681285,42,255,255,1741013683,2425764780,77,819,0,0,3173.1265780000003,2494.987892,1421927443.2096393,1421927445,48.15931292842362,33.022609,0.088962,0.088225,0.00073422966318,0,0,0,0,0,9.02198849321422,6,6,12,6.627907947153894,1,1,1.0
196.9.132.4,88.160.34.4,1.5115943298509025,1084.7251745842027,2605.4338818397714,31.0,29,1,4.213774596488654,7109.942540535392,30658.70313,13.103041564245949,12,255,255,2601367210,75763082,53,735,0,0,21856.33631,17289.0696,1421927443.531579,1421927445,139.28814168926112,190.160631,0.019709,0.018954,0.0005329359488885,0,0,0,0,0,8.184112670426938,1,2,12,5.928950790102293,1,1,1.0
196.9.132.4,88.160.34.4,1.9695667697683363,1540.0,1644.0,31.0,29,4,4.0,5950.750760172391,6555.411621,16.0,18,255,255,3288015171,2320742286,96,91,0,0,9886.47422,194.504359,1421927444.1508043,1421927445,131.14347924630275,109.614414,0.032583,0.031779,0.0068531874977124,0,0,0,0,0,7.7541628097679105,13,15,12,7.187326893836063,1,9,1.0
196.9.132.4,88.160.34.4,4.024358577590309,2197.867456826983,2210.132363984241,31.0,29,4,4.562365889295973,4385.527526051315,5548.34082,18.04497816505151,18,255,255,1523471712,71292426,96,91,0,0,8987.578694,272.400594,1421927437.540633,1421927445,282.0444195358307,131.692125,0.000591,0.000461,0.0009814077234984,0,0,0,0,0,9.018331962899058,13,15,5,1.9946183813027536,1,3,1.0
196.9.132.4,88.160.34.4,4.024358577590309,2197.867456826983,2210.132363984241,31.0,29,4,4.562365889295973,4385.527526051315,5377.211914,18.04497816505151,18,255,255,1523472631,2221996715,96,91,0,0,9186.366023,290.2445,1421927437.540633,1421927445,282.0444195358307,135.874641,0.000758,0.000621,0.0009814077234984,0,0,0,0,0,9.018331962899058,13,15,5,1.9946183813027536,1,3,1.0
196.9.132.4,88.160.34.4,1.811098461775956,1540.0,1644.0,31.0,29,4,4.0,6351.06914108476,6801.112305,16.0,18,255,255,2738075816,2339942763,96,91,0,0,7961.69028,256.093953,1421927443.604879,1421927445,120.20297339970388,107.269766,0.004078,0.003172,0.0007608323375354,0,0,0,0,0,12.998325767963262,6,9,8,11.983442971557889,1,2,1.0
196.9.132.4,88.160.34.4,2.247511161450172,2451.4644622515657,1965.455054029589,31.0,29,4,4.2145943112814725,5238.492780398601,5925.225098,15.577051811344072,18,255,255,2738078391,2323744795,96,91,0,0,11181.61834,301.24375,1421927441.9555175,1421927445,189.4263046909448,123.218234,0.002262,0.002084,0.0008165426318474,0,0,0,0,0,10.42273727688323,6,9,8,7.704692715080036,1,2,1.0
196.9.132.4,88.160.34.4,1.5115943298509025,1084.7251745842027,2605.4338818397714,31.0,29,4,4.213774596488654,7109.942540535392,9570.557617,13.103041564245949,18,255,255,2768853212,144174759,96,91,0,0,6070.776454999999,193.889797,1421927443.531579,1421927445,139.28814168926112,76.294938,0.002046,0.001133,0.0005329359488885,0,0,0,0,0,8.184112670426938,4,5,18,5.928950790102293,1,3,1.0
