0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
59.166.0.0,149.171.126.0,1.396188,2198,34406,31,29,5,15,12147.36133,192449.7188,28,42,255,255,2085916412,55370797,79,819,0,0,3438.010457,2711.7757070000002,1421927443,1421927445,51.679369,33.97455,0.039034,0.037205,0.001829,0,0,0,0,0,6,9,5,2,2,1,1,1
59.166.0.1,149.171.126.9,2.047916,1540,1644,31,29,4,4,5640.856445,6066.655272999999,16,18,255,255,866047265,196035295,96,91,0,0,10600.4743,231.377594,1421927443,1421927445,136.50553,120.38646899999999,0.002029,0.0013449999999999998,0.000684,0,0,0,0,0,2,16,6,2,2,1,2,1
59.166.0.1,149.171.126.9,2.018096,1540,1644,31,29,4,4,5724.20752,6156.297852000001,16,18,255,255,866045543,190965490,96,91,0,0,10348.73016,286.316875,1421927443,1421927445,134.51720600000002,118.630234,0.003065,0.0013800000000000002,0.001685,0,0,0,0,0,2,16,6,2,2,1,2,1
59.166.0.3,149.171.126.7,1.9410349999999998,1540,1644,31,29,4,4,5951.463867,6400.708984000001,16,18,255,255,1318431030,2450947143,96,91,0,0,9107.978225,261.05021899999997,1421927443,1421927445,129.37573999999998,109.854766,0.074383,0.0735,0.000883,0,0,0,0,0,13,6,1,4,3,1,1,1
59.166.0.4,149.171.126.6,1.489207,2094,34406,31,29,5,15,10819.18066,180428.9063,26,42,255,255,2266398962,161563585,81,819,0,0,4813.54935,3462.8482659999995,1421927443,1421927445,59.52024,35.780537,0.022338999999999998,0.022199,0.00014,0,0,0,0,0,6,8,4,2,2,1,1,1
59.166.0.5,149.171.126.9,2.131519,1540,1644,31,29,4,4,5419.608886999999,5828.707031,16,18,255,255,2738079244,179832930,96,91,0,0,11732.871000000001,240.01042200000003,1421927443,1421927445,142.073933,125.34558600000001,0.000762,0.000643,0.00011899999999999999,0,0,0,0,0,9,16,6,4,4,1,2,1
59.166.0.6,149.171.126.0,1.6559810000000001,2302,34406,31,29,5,15,10753.74707,162257.9063,30,42,255,255,2768849677,28520896,77,819,0,0,5137.7675340000005,3700.894837,1421927443,1421927445,57.090378,40.376487,0.001116,0.000541,0.000575,0,0,0,0,0,14,9,5,5,5,1,4,1
59.166.0.6,149.171.126.4,1.863104,1540,1644,31,29,4,4,6200.405272999999,6668.441406,16,18,255,255,4020538776,2294018961,96,91,0,0,7938.948709,207.946844,1421927443,1421927445,124.155133,109.523297,0.001997,0.0012029999999999999,0.000794,0,0,0,0,0,18,17,18,18,18,1,5,1
59.166.0.6,149.171.126.4,1.844655,1540,1644,31,29,4,4,6262.41748,6735.134765999999,16,18,255,255,4020537856,2292251545,96,91,0,0,7854.190965000001,201.307875,1421927443,1421927445,122.95280600000001,108.438883,0.001935,0.001193,0.000742,0,0,0,0,0,18,17,18,18,18,1,5,1
59.166.0.6,149.171.126.0,1.698712,1540,1644,31,29,4,4,6800.446289,7313.776367,16,18,255,255,2218914488,2336353121,96,91,0,0,10923.45121,235.011547,1421927443,1421927445,113.223335,99.739586,0.004071,0.003135,0.000936,0,0,0,0,0,18,4,5,18,18,1,3,1
59.166.0.7,149.171.126.4,1.594057,1540,1644,31,29,4,4,7246.917969,7793.949706999999,16,18,255,255,2448014956,2255052308,96,91,0,0,7146.756215,171.87675,1421927443,1421927445,106.244736,93.70253100000001,0.002983,0.001113,0.00187,0,0,0,0,0,9,17,18,10,9,1,6,1
59.166.0.7,149.171.126.6,1.345141,1540,1644,31,29,4,4,8587.947266,9236.206055,16,18,255,255,926049013,184959600,96,91,0,0,5482.855543,140.518766,1421927443,1421927445,89.570798,74.345352,0.08504,0.08126900000000001,0.003771,0,0,0,0,0,9,17,19,10,9,1,3,1
59.166.0.7,149.171.126.4,1.640436,1540,1644,31,29,4,4,7042.030273,7573.596191,16,18,255,255,298434990,2253547329,96,91,0,0,7128.345028,187.457406,1421927443,1421927445,109.330799,96.373234,0.002257,0.00209,0.000167,0,0,0,0,0,9,17,18,10,9,1,6,1
59.166.0.8,149.171.126.4,2.0239979999999997,1540,1644,31,29,4,4,5707.515625,6138.345703,16,18,255,255,2713046153,2209972205,96,91,0,0,9000.574852,223.16467200000002,1421927443,1421927445,134.90894,118.988703,0.00134,0.001189,0.000151,0,0,0,0,0,8,17,18,10,7,1,7,1
59.166.0.8,149.171.126.4,2.020177,1540,1644,31,29,4,4,5718.311035,6149.956543,16,18,255,255,563467953,2371153514,96,91,0,0,7825.127391,197.53956200000002,1421927443,1421927445,134.603271,109.632352,0.158003,0.156426,0.001577,0,0,0,0,0,8,17,18,10,7,1,7,1
59.166.0.9,149.171.126.5,1.4534049999999998,1540,1644,31,29,4,4,7948.231934,8548.202148,16,18,255,255,566048118,2331192753,96,91,0,0,6148.717882,177.665672,1421927443,1421927445,96.865534,85.464297,0.000674,0.0005110000000000001,0.00016299999999999998,0,0,0,0,0,7,7,7,9,5,1,4,1
59.166.0.6,149.171.126.6,1.7387169999999998,1540,1644,31,29,4,4,6643.979492,7145.499023,16,18,255,255,3621369124,138761545,96,91,0,0,7067.6798260000005,178.828859,1421927443,1421927445,115.893267,98.909234,0.057978999999999996,0.05725499999999999,0.000724,0,0,0,0,0,18,17,19,18,18,1,6,1
59.166.0.0,149.171.126.6,1.594783,1540,1644,31,29,4,4,7243.619140999999,7790.401855,16,18,255,255,1166044514,377574178,96,91,0,0,7062.684808,171.917297,1421927444,1421927445,106.25160100000001,86.936234,0.117729,0.11686600000000001,0.000863,0,0,0,0,0,13,17,19,14,13,1,7,1
59.166.0.0,149.171.126.6,1.6923279999999998,1540,1644,31,29,4,4,6826.100098000001,7341.366698999999,16,18,255,255,241012558,406075595,96,91,0,0,9591.129184000001,272.376531,1421927444,1421927445,112.79946799999999,99.480531,0.0019809999999999997,0.001149,0.0008320000000000001,0,0,0,0,0,13,17,19,14,13,1,7,1
59.166.0.4,149.171.126.1,0.0009660000000000001,146,178,31,29,0,0,604554.875,737060.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927445,1421927445,0.002,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0,1,1,13,5,1,1,1,1
59.166.0.9,149.171.126.1,8.696906,3806,51808,31,29,7,26,3446.74292,46935.3125,64,66,255,255,4246393895,2101432435,59,785,0,0,29259.319610000002,29157.085489999998,1421927436,1421927445,138.040593,133.786585,0.000909,0.000767,0.00014199999999999998,0,0,0,0,0,7,12,13,9,1,1,1,1
59.166.0.8,149.171.126.3,23.850355,3910,51912,31,29,7,26,1291.720825,17156.64258,66,68,255,255,1810944005,3956658930,59,763,0,0,86634.9062,85392.88257999999,1421927421,1421927445,366.923369,355.9658,0.0008,0.000628,0.000172,0,0,0,0,0,8,13,15,10,1,1,1,1
59.166.0.8,149.171.126.9,29.643117999999998,1580,10168,31,29,3,5,391.051971,2591.900146,12,18,255,255,2868011906,2864953943,132,565,0,0,261803.7385,210834.5863,1421927416,1421927445,2694.7113640000002,1743.6804710000001,0.000712,0.0005480000000000001,0.000164,0,0,0,0,0,2,2,9,10,2,1,1,1
59.166.0.0,149.171.126.2,1.799468,1540,1644,31,29,4,4,6419.674805,6904.262695,16,18,255,255,3523820021,2244549410,96,91,0,0,10929.230940000001,254.173344,1421927443,1421927445,119.94033600000002,104.17818,0.029289999999999997,0.028435000000000002,0.0008550000000000001,0,0,0,0,0,13,6,6,14,13,1,4,1
59.166.0.0,149.171.126.2,1.8901130000000002,1540,1644,31,29,4,4,6111.803711,6573.151855,16,18,255,255,1378434359,2251749614,96,91,0,0,10355.08503,267.664938,1421927443,1421927445,125.91686499999999,111.05193700000001,0.0029690000000000003,0.002229,0.00074,0,0,0,0,0,13,6,6,14,13,1,4,1
59.166.0.1,149.171.126.9,2.035422,1540,1644,31,29,4,4,5675.481445,6103.893555,16,18,255,255,866046436,2343544545,96,91,0,0,10517.173209999999,290.246281,1421927443,1421927445,135.667605,119.65581999999999,0.002013,0.0012640000000000001,0.000749,0,0,0,0,0,5,6,9,6,5,1,2,1
59.166.0.3,149.171.126.3,1.976893,1540,1644,31,29,4,4,5843.513184,6284.609375,16,18,255,255,1138436267,235376413,96,91,0,0,10743.52504,198.740266,1421927443,1421927445,131.771602,110.68458600000001,0.095996,0.09525399999999999,0.000742,0,0,0,0,0,11,13,15,12,10,1,9,1
59.166.0.4,149.171.126.9,1.286103,2198,34406,31,29,5,15,13187.124020000001,208922.6094,28,42,255,255,2203817586,154966288,79,819,0,0,3674.8198740000003,2766.988888,1421927443,1421927445,47.621668,31.341147999999997,0.001265,0.0011070000000000001,0.00015800000000000002,0,0,0,0,0,3,6,9,5,3,1,1,1
59.166.0.6,149.171.126.4,1.83811,1540,1644,31,29,4,4,6284.716309,6759.116698999999,16,18,255,255,4020536932,2289880745,96,91,0,0,7163.511066,195.250844,1421927443,1421927445,122.48986000000001,108.03846899999999,0.002936,0.0014529999999999999,0.001483,0,0,0,0,0,18,17,18,18,18,1,5,1
59.166.0.6,149.171.126.0,1.278002,1540,1644,31,29,4,4,9039.109375,9721.424805,16,18,255,255,623464897,2289860220,96,91,0,0,6045.791509000001,179.70918799999998,1421927443,1421927445,85.176199,75.09758599999999,0.002009,0.001342,0.000667,0,0,0,0,0,18,4,5,18,18,1,3,1
59.166.0.7,149.171.126.4,1.7203099999999998,1540,1644,31,29,4,4,6715.068848000001,7221.954102,16,18,255,255,2448017557,2257631687,96,91,0,0,7242.596695,191.335734,1421927443,1421927445,114.66346499999999,101.154062,0.000893,0.000685,0.00020800000000000001,0,0,0,0,0,9,17,18,10,9,1,6,1
59.166.0.9,149.171.126.3,1.9686549999999998,1540,1644,31,29,4,4,5867.96582,6310.907715,16,18,255,255,2291431242,303163286,96,91,0,0,8429.818741,210.42179700000003,1421927443,1421927445,131.22053799999998,108.90488300000001,0.11803699999999999,0.11726900000000001,0.000768,0,0,0,0,0,7,13,15,9,5,1,1,1
10.40.85.30,10.40.85.1,30.788803,138,84,0,0,0,0,23.904795,14.550744,3,3,0,0,0,0,46,28,0,0,15394.322,15394.296999999999,1421927414,1421927445,15394.399,15394.368,0.0,0.0,0.0,0,0,0,0,0,2,2,2,2,2,2,2,1
10.40.182.1,10.40.182.3,31.328632,56,92,0,0,0,0,7.150009,11.746443,2,2,0,0,0,0,28,46,0,0,0.0,0.0,1421927414,1421927445,31327.64,31327.6,0.0,0.0,0.0,0,0,0,0,0,2,2,2,2,2,2,2,1
10.40.182.1,10.40.182.3,31.328632,56,92,0,0,0,0,7.150009,11.746443,2,2,0,0,0,0,28,46,0,0,0.0,0.0,1421927414,1421927445,31327.64,31327.6,0.0,0.0,0.0,0,0,0,0,0,2,2,2,2,2,2,2,1
10.40.85.30,10.40.85.1,30.788803,138,84,0,0,0,0,23.904795,14.550744,3,3,0,0,0,0,46,28,0,0,15394.322,15394.296999999999,1421927414,1421927445,15394.399,15394.368,0.0,0.0,0.0,0,0,0,0,0,2,2,2,2,2,2,2,1
59.166.0.5,149.171.126.1,1.486998,1540,1644,31,29,4,4,7768.672363,8355.088867,16,18,255,255,1333539868,388366843,96,91,0,0,5843.155061,165.229328,1421927444,1421927445,99.1014,81.279648,0.106023,0.105243,0.00078,0,0,0,0,0,7,12,13,8,6,1,4,1
59.166.0.5,149.171.126.1,0.9233879999999999,1540,1644,31,29,4,4,12510.4502,13454.798830000002,16,18,255,255,1333535880,2741358047,96,91,0,0,4536.734357,110.869469,1421927444,1421927445,61.53493100000001,53.71541,0.072051,0.010217,0.061834,0,0,0,0,0,7,12,13,8,6,1,4,1
59.166.0.1,149.171.126.6,0.000978,130,162,31,29,0,0,531697.3125,662576.6875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927445,1421927445,0.002,0.004,0.0,0.0,0.0,0,0,0,0,0,1,1,19,6,1,1,1,1
59.166.0.5,149.171.126.2,16.933159,3806,51808,31,29,7,26,1770.254517,24106.07422,64,66,255,255,3685554999,1536248976,59,785,0,0,62062.89004,61104.70733,1421927428,1421927445,268.77518,260.501108,0.000708,0.000573,0.000135,0,0,0,0,0,7,6,6,8,1,1,1,1
59.166.0.0,149.171.126.1,2.0237849999999997,1540,1644,31,29,4,4,5708.115723,6138.991699,16,18,255,255,1081019832,2385540221,96,91,0,0,10614.33101,310.479562,1421927443,1421927445,134.89719499999998,114.329531,0.080956,0.080182,0.0007740000000000001,0,0,0,0,0,13,12,13,14,13,1,2,1
59.166.0.0,149.171.126.6,2.172384,1540,1644,31,29,4,4,5317.660156,5719.0625,16,18,255,255,3315627134,71435418,96,91,0,0,8912.984597,280.000563,1421927443,1421927445,144.803069,127.758703,0.001544,0.000482,0.001062,0,0,0,0,0,13,17,19,14,13,1,7,1
59.166.0.1,149.171.126.9,1.694141,1540,1644,31,29,4,4,6818.794922,7333.509765999999,16,18,255,255,3015624536,2385550333,96,91,0,0,6698.558309,222.32854700000001,1421927443,1421927445,112.920934,96.000297,0.064001,0.062126,0.001875,0,0,0,0,0,5,6,9,6,5,1,2,1
59.166.0.6,149.171.126.1,1.680091,1540,1644,31,29,4,4,6875.817870999999,7394.837401999999,16,18,255,255,3813881528,226365844,96,91,0,0,8459.074731,219.652094,1421927443,1421927445,111.983398,103.23200000000001,0.030063999999999997,0.028377999999999997,0.001686,0,0,0,0,0,18,12,13,18,18,1,4,1
59.166.0.6,149.171.126.1,1.8591810000000002,1540,1644,31,29,4,4,6213.488281,6682.512207,16,18,255,255,1668496731,202961942,96,91,0,0,8933.031536,209.49475,1421927443,1421927445,123.922403,108.011297,0.023916999999999997,0.022979,0.000938,0,0,0,0,0,18,12,13,18,18,1,4,1
59.166.0.6,149.171.126.1,1.969337,1540,1644,31,29,4,4,5865.933594,6308.722168,16,18,255,255,3813884194,204029652,96,91,0,0,9497.904446999999,217.684328,1421927443,1421927445,131.263395,115.80011699999999,0.0025960000000000002,0.00073,0.001866,0,0,0,0,0,18,12,13,18,18,1,4,1
59.166.0.6,149.171.126.6,2.120688,2302,34406,31,29,5,15,8397.275391,126702.2813,30,42,255,255,3621366553,2248144762,77,819,0,0,4935.618342,4131.954573,1421927443,1421927445,73.115445,50.86261,0.037048000000000005,0.035316,0.001732,0,0,0,0,0,18,17,19,18,18,1,6,1
59.166.0.6,149.171.126.6,1.3342459999999998,1540,1644,31,29,4,4,8658.073242,9311.625977,16,18,255,255,1475979011,245569321,96,91,0,0,6213.633615,133.391422,1421927443,1421927445,88.92733199999999,71.704937,0.11695599999999999,0.11526099999999999,0.001695,0,0,0,0,0,18,17,19,18,18,1,6,1
59.166.0.6,149.171.126.4,1.7906099999999998,1540,1644,31,29,4,4,6451.433105,6938.417969,16,18,255,255,4020535805,2283549012,96,91,0,0,6513.65734,183.759141,1421927443,1421927445,119.35013500000001,98.614766,0.11586300000000001,0.11415499999999999,0.0017079999999999999,0,0,0,0,0,18,17,18,18,18,1,5,1
59.166.0.6,149.171.126.4,1.474839,1540,1644,31,29,4,4,7832.719727,8423.970703,16,18,255,255,1870952805,2319549931,96,91,0,0,5982.915672,164.822203,1421927443,1421927445,98.301664,83.977297,0.048971,0.047224,0.0017469999999999999,0,0,0,0,0,18,17,18,18,18,1,5,1
59.166.0.7,149.171.126.6,1.35171,1540,1644,31,29,4,4,8546.211914,9191.321289,16,18,255,255,926049844,2339458460,96,91,0,0,5757.794779,137.5695,1421927443,1421927445,90.085934,79.408062,0.00265,0.001772,0.000878,0,0,0,0,0,9,17,19,10,9,1,3,1
59.166.0.7,149.171.126.4,1.9457740000000001,2302,34406,31,29,5,15,9152.142578,138092.0938,30,42,255,255,2448014101,103601718,77,819,0,0,5813.353842,3993.8617240000003,1421927443,1421927445,67.084174,47.429633,0.002012,0.001158,0.0008539999999999999,0,0,0,0,0,9,17,18,10,9,1,6,1
59.166.0.8,149.171.126.4,2.100899,1540,1644,31,29,4,4,5498.598633,5913.658691,16,18,255,255,2818916409,97968202,96,91,0,0,9588.182745999999,217.459672,1421927443,1421927445,140.0346,117.32682,0.108154,0.106342,0.001812,0,0,0,0,0,8,17,18,10,7,1,7,1
59.166.0.9,149.171.126.5,1.977337,1540,1644,31,29,4,4,5842.200684,6283.198242,16,18,255,255,2750592967,235372241,96,91,0,0,9746.844132,247.970453,1421927443,1421927445,131.799868,110.482352,0.101031,0.099136,0.001895,0,0,0,0,0,7,7,7,9,5,1,4,1
59.166.0.3,149.171.126.3,1.2454690000000002,1540,1644,31,29,4,4,9275.220703,9975.359375,16,18,255,255,935983726,273578285,96,91,0,0,5587.200844,162.349656,1421927444,1421927445,83.009132,73.21370300000001,0.000987,0.0008320000000000001,0.000155,0,0,0,0,0,11,13,15,12,10,1,9,1
59.166.0.5,149.171.126.6,0.9074909999999999,320,1826,31,29,1,2,2353.7421879999997,14087.19141,6,8,255,255,1210946527,2753620071,53,228,0,0,12815.83699,316.385562,1421927444,1421927445,181.4066,129.561859,0.000705,0.0005480000000000001,0.000157,0,0,0,0,0,1,1,19,8,1,1,1,1
59.166.0.7,149.171.126.4,0.001029,146,178,31,29,0,0,567541.3125,691933.875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927445,1421927445,0.009000000000000001,0.001,0.0,0.0,0.0,0,0,0,0,0,1,1,18,10,1,1,6,1
59.166.0.0,149.171.126.2,1.787826,1540,1644,31,29,4,4,6461.479004,6949.222168000001,16,18,255,255,3523819225,2227390731,96,91,0,0,8838.90351,258.942047,1421927443,1421927445,119.165668,111.66356200000001,0.001307,0.001208,9.9e-05,0,0,0,0,0,13,6,6,14,13,1,4,1
59.166.0.0,149.171.126.3,1.484585,424,8824,31,29,1,4,1999.2117920000003,43589.28516,8,12,255,255,2793882510,2225341098,53,735,0,0,14425.709330000002,11379.976859999999,1421927443,1421927445,211.96885299999997,131.531733,0.038487,0.037732,0.000755,0,0,0,0,0,1,2,15,14,1,1,1,1
59.166.0.1,149.171.126.5,1.9363580000000002,1540,1644,31,29,4,4,5965.838867,6416.168945,16,18,255,255,1308497278,248305068,96,91,0,0,10972.263840000001,247.49839100000003,1421927443,1421927445,129.066803,113.86306200000001,0.0009720000000000001,0.000685,0.00028700000000000004,0,0,0,0,0,5,7,7,6,5,1,3,1
59.166.0.3,149.171.126.3,1.7279380000000002,1540,1644,31,29,4,4,6685.424805,7190.072754000001,16,18,255,255,1138431721,238964035,96,91,0,0,8598.657807,277.47893700000003,1421927443,1421927445,115.17166999999999,107.85,0.002957,0.002336,0.000621,0,0,0,0,0,11,13,15,12,10,1,9,1
59.166.0.5,149.171.126.1,1.606808,1540,1644,31,29,4,4,7189.40918,7732.100098000001,16,18,255,255,3478925394,271382986,96,91,0,0,6585.290896,199.59768799999998,1421927443,1421927445,107.098201,92.561414,0.034082999999999995,0.033262,0.0008210000000000001,0,0,0,0,0,7,12,13,8,6,1,4,1
59.166.0.6,149.171.126.6,1.594882,1540,1644,31,29,4,4,7243.168945,7789.917969,16,18,255,255,1475980977,101404994,96,91,0,0,6849.298676,178.37343700000002,1421927443,1421927445,106.3036,93.694937,0.0029809999999999997,0.002066,0.000915,0,0,0,0,0,18,17,19,18,18,1,6,1
59.166.0.7,149.171.126.6,1.301662,1540,1644,31,29,4,4,8874.807617,9544.720703,16,18,255,255,926048146,2285567520,96,91,0,0,5542.183298,139.475391,1421927443,1421927445,86.755198,76.534234,0.000691,0.000579,0.00011200000000000001,0,0,0,0,0,9,17,19,10,9,1,3,1
59.166.0.8,149.171.126.4,2.068236,1540,1644,31,29,4,4,5585.435547,6007.05127,16,18,255,255,673531574,2254477292,96,91,0,0,9261.373925,235.16190600000002,1421927443,1421927445,137.860327,121.592352,0.001987,0.001165,0.000822,0,0,0,0,0,8,17,18,10,7,1,7,1
59.166.0.2,149.171.126.8,1.5759290000000001,2198,34406,31,29,5,15,10761.90625,170500.0625,28,42,255,255,2038429698,152570946,79,819,0,0,4526.250187,2853.87847,1421927443,1421927445,58.35589,39.043349,0.015041999999999998,0.014194,0.000848,0,0,0,0,0,2,1,1,3,1,1,1,1
59.166.0.3,149.171.126.3,1.882363,1540,1644,31,29,4,4,6136.967285,6600.214844,16,18,255,255,3288014289,155847266,96,91,0,0,10094.84474,248.85468799999998,1421927443,1421927445,125.46526599999999,110.695,0.0009699999999999999,0.000547,0.00042300000000000004,0,0,0,0,0,11,13,15,12,10,1,9,1
59.166.0.4,149.171.126.3,1.2322950000000001,320,1826,31,29,1,2,1733.351074,10374.13867,6,8,255,255,4033044606,282770852,53,228,0,0,16973.500340000002,420.19075,1421927443,1421927445,246.3876,171.73628100000002,0.032019,0.030136000000000003,0.001883,0,0,0,0,0,1,2,15,5,1,1,3,1
59.166.0.6,149.171.126.6,1.659089,1540,1644,31,29,4,4,6962.857422,7488.447265999999,16,18,255,255,3621368298,103583820,96,91,0,0,7152.834202,179.659578,1421927443,1421927445,110.57240300000001,97.526117,0.001999,0.001144,0.0008550000000000001,0,0,0,0,0,18,17,19,18,18,1,6,1
59.166.0.7,149.171.126.4,1.6796810000000002,1540,1644,31,29,4,4,6877.496581999999,7396.643066,16,18,255,255,2448016665,2256557025,96,91,0,0,7006.159954000001,196.698609,1421927443,1421927445,111.953197,98.602117,0.0043560000000000005,0.0034439999999999996,0.0009119999999999999,0,0,0,0,0,9,17,18,10,9,1,6,1
59.166.0.8,149.171.126.4,2.065677,1540,1644,31,29,4,4,5592.355469,6014.493164,16,18,255,255,2713047887,129162213,96,91,0,0,8291.226308,221.813531,1421927443,1421927445,137.689662,115.671531,0.10205299999999999,0.099256,0.002797,0,0,0,0,0,8,17,18,10,7,1,7,1
59.166.0.9,149.171.126.5,1.57673,1540,1644,31,29,4,4,7326.555664,7879.598633,16,18,255,255,2711435606,2384955574,96,91,0,0,7063.472981999999,195.869109,1421927443,1421927445,105.09246599999999,87.444937,0.090933,0.090163,0.0007700000000000001,0,0,0,0,0,7,7,7,9,5,1,4,1
59.166.0.0,149.171.126.6,1.873695,1540,1644,31,29,4,4,6165.35791,6630.748047,16,18,255,255,1166048871,2456044553,96,91,0,0,7614.97774,219.894375,1421927444,1421927445,124.88913799999999,110.154352,0.0019879999999999997,0.00107,0.000918,0,0,0,0,0,13,17,19,14,13,1,7,1
59.166.0.3,149.171.126.3,1.0875920000000001,1540,1644,31,29,4,4,10621.62988,11423.40137,16,18,255,255,3085562744,272314302,96,91,0,0,4705.42371,130.986648,1421927444,1421927445,72.482334,63.93905899999999,0.0008960000000000001,0.000627,0.000269,0,0,0,0,0,11,13,15,12,10,1,9,1
59.166.0.3,149.171.126.3,1.147134,1540,1644,31,29,4,4,10070.31445,10830.469729999999,16,18,255,255,935982820,2422559824,96,91,0,0,5148.5182859999995,143.615594,1421927444,1421927445,76.44860200000001,67.449766,0.000617,0.000487,0.00013000000000000002,0,0,0,0,0,11,13,15,12,10,1,9,1
59.166.0.8,149.171.126.0,28.208326,1580,10168,31,29,3,5,410.942505,2723.7348629999997,12,18,255,255,1678429761,3829101116,132,565,0,0,246719.4065,198635.5835,1421927417,1421927445,2564.358182,1659.278743,0.000737,0.000582,0.000155,0,0,0,0,0,2,1,5,10,2,1,1,1
59.166.0.9,149.171.126.0,6.671264,1272,2572,31,29,4,4,1430.6134029999998,2913.990479,16,18,255,255,1513523830,3659248608,80,143,0,0,49012.111730000004,1402.26625,1421927438,1421927445,444.669346,392.389719,0.000768,0.000628,0.00014,0,0,0,0,0,7,4,5,9,1,1,1,1
59.166.0.2,149.171.126.9,0.001066,146,178,31,29,0,0,547842.4375,667917.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927445,1421927445,0.001,0.006,0.0,0.0,0.0,0,0,0,0,0,1,1,9,3,1,1,1,1
59.166.0.9,149.171.126.7,0.001017,132,164,31,29,0,0,519174.0625,645034.4375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927445,1421927445,0.002,0.003,0.0,0.0,0.0,0,0,0,0,0,1,1,2,9,1,1,1,1
59.166.0.9,149.171.126.9,0.139373,1052,824,31,29,2,2,52865.33203,42590.74609,8,10,255,255,3028139513,1053592325,132,82,1,83,1160.563431,28.632262,1421927445,1421927445,19.858570999999998,15.431,0.0016879999999999998,0.000493,0.0011949999999999999,0,0,1,0,0,1,2,9,9,1,1,1,1
59.166.0.0,149.171.126.1,1.0975620000000001,1540,1644,31,29,4,4,10525.14648,11319.63477,16,18,255,255,3226404229,585168600,96,91,0,0,5420.285932,143.240344,1421927444,1421927445,73.118668,50.169824,0.245552,0.244671,0.0008810000000000001,0,0,0,0,0,13,12,13,14,13,1,2,1
59.166.0.7,149.171.126.9,1.432434,2302,34406,31,29,5,15,12431.98633,187580.0313,30,42,255,255,3968849893,403977514,77,819,0,0,3734.699894,3047.923699,1421927444,1421927445,49.381795000000004,33.150927,0.074012,0.073242,0.0007700000000000001,0,0,0,0,0,9,6,9,10,9,1,1,1
59.166.0.0,149.171.126.2,1.475347,1540,1644,31,29,4,4,7830.021973000001,8421.069336,16,18,255,255,3523818333,2229820291,96,91,0,0,8446.485181,186.374266,1421927443,1421927445,98.334997,86.71781999999999,0.002016,0.00114,0.0008759999999999999,0,0,0,0,0,13,6,6,14,13,1,4,1
59.166.0.0,149.171.126.6,1.926795,1540,1644,31,29,4,4,5995.448242,6448.013184,16,18,255,255,1166048018,259972865,96,91,0,0,7416.392475,230.31001600000002,1421927443,1421927445,128.430796,110.50793700000001,0.048861,0.048151,0.0007099999999999999,0,0,0,0,0,13,17,19,14,13,1,7,1
59.166.0.1,149.171.126.5,1.943071,1540,1644,31,29,4,4,5945.228027,6394.001953,16,18,255,255,3453884617,2398593053,96,91,0,0,10700.36528,255.07320299999998,1421927443,1421927445,129.509935,114.26976599999999,0.000629,0.000481,0.000148,0,0,0,0,0,5,7,7,6,5,1,3,1
59.166.0.3,149.171.126.2,1.4421540000000002,2302,34406,31,29,5,15,12348.19531,186315.7344,30,42,255,255,1741013683,2425764780,77,819,0,0,3173.1265780000003,2494.987892,1421927443,1421927445,49.718311,33.022609,0.088962,0.088225,0.000737,0,0,0,0,0,11,6,6,12,10,1,1,1
59.166.0.3,149.171.126.7,2.110722,424,8824,31,29,1,4,1406.153931,30658.70313,8,12,255,255,2601367210,75763082,53,735,0,0,21856.33631,17289.0696,1421927443,1421927445,301.484848,190.160631,0.019709,0.018954,0.000755,0,0,0,0,0,1,1,2,12,1,1,1,1
59.166.0.3,149.171.126.3,1.895228,1540,1644,31,29,4,4,6095.308594,6555.411621,16,18,255,255,3288015171,2320742286,96,91,0,0,9886.47422,194.50435900000002,1421927443,1421927445,126.325603,109.614414,0.032583,0.031779,0.0008039999999999999,0,0,0,0,0,11,13,15,12,10,1,9,1
59.166.0.4,149.171.126.3,2.2392279999999998,1540,1644,31,29,4,4,5158.920897999999,5548.34082,16,18,255,255,1523471712,71292426,96,91,0,0,8987.578694,272.400594,1421927443,1421927445,149.253804,131.692125,0.000591,0.00046100000000000004,0.00013000000000000002,0,0,0,0,0,3,13,15,5,3,1,3,1
59.166.0.4,149.171.126.3,2.310491,1540,1644,31,29,4,4,4999.802734000001,5377.211914,16,18,255,255,1523472631,2221996715,96,91,0,0,9186.366023,290.2445,1421927443,1421927445,154.006338,135.874641,0.000758,0.000621,0.00013700000000000002,0,0,0,0,0,3,13,15,5,3,1,3,1
59.166.0.5,149.171.126.9,1.82676,1540,1644,31,29,4,4,6323.76416,6801.112305,16,18,255,255,2738075816,2339942763,96,91,0,0,7961.69028,256.093953,1421927443,1421927445,121.763466,107.26976599999999,0.004078,0.003172,0.000906,0,0,0,0,0,7,6,9,8,6,1,2,1
